fips,county_name,state_name,latitude,longitude
36049,Lewis,New York,43.784673,-75.448836
36051,Livingston,New York,42.728063,-77.775488
36053,Madison,New York,42.912770,-75.669679
36055,Monroe,New York,43.146527,-77.696057
36057,Montgomery,New York,42.902288,-74.439645
36059,Nassau,New York,40.736995,-73.586105
36061,New York,New York,40.775695,-73.968861
36063,Niagara,New York,43.200115,-78.745501
36065,Oneida,New York,43.241732,-75.435850
36067,Onondaga,New York,43.005797,-76.194641
36069,Ontario,New York,42.852845,-77.299811
36071,Orange,New York,41.402139,-74.305552
36073,Orleans,New York,43.252061,-78.231264
36075,Oswego,New York,43.426966,-76.141555
36077,Otsego,New York,42.633762,-75.032580
36079,Putnam,New York,41.426661,-73.749487
36081,Queens,New York,40.702489,-73.819964
36083,Rensselaer,New York,42.711064,-73.509726
36085,Richmond,New York,40.580729,-74.152380
36087,Rockland,New York,41.152387,-74.024064
36089,St. Lawrence,New York,44.496318,-75.069094
36091,Saratoga,New York,43.107383,-73.863909
36093,Schenectady,New York,42.818095,-74.058557
36095,Schoharie,New York,42.588207,-74.442104
36097,Schuyler,New York,42.393804,-76.875168
36099,Seneca,New York,42.781072,-76.823779
36101,Steuben,New York,42.267809,-77.383793
36103,Suffolk,New York,40.869947,-72.844914
36105,Sullivan,New York,41.716430,-74.768128
36107,Tioga,New York,42.170333,-76.306339
36109,Tompkins,New York,42.452020,-76.473641
36111,Ulster,New York,41.888143,-74.258568
36113,Warren,New York,43.560960,-73.846011
36115,Washington,New York,43.313677,-73.430758
36117,Wayne,New York,43.156693,-77.029359
36119,Westchester,New York,41.161974,-73.755963
36121,Wyoming,New York,42.702372,-78.224452
36123,Yates,New York,42.633440,-77.105441
37001,Alamance,North Carolina,36.044045,-79.399450
37003,Alexander,North Carolina,35.921044,-81.176980
37005,Alleghany,North Carolina,36.491363,-81.127211
37007,Anson,North Carolina,34.973838,-80.102704
37009,Ashe,North Carolina,36.434179,-81.500243
37011,Avery,North Carolina,36.076578,-81.922495
37013,Beaufort,North Carolina,35.492116,-76.858718
37015,Bertie,North Carolina,36.065990,-76.975794
37017,Bladen,North Carolina,34.614306,-78.563182
37019,Brunswick,North Carolina,34.070699,-78.237336
37021,Buncombe,North Carolina,35.611227,-82.530110
37023,Burke,North Carolina,35.749533,-81.704709
37025,Cabarrus,North Carolina,35.386863,-80.552027
37027,Caldwell,North Carolina,35.952969,-81.546516
37029,Camden,North Carolina,36.386773,-76.205604
37031,Carteret,North Carolina,34.830615,-76.650955
37033,Caswell,North Carolina,36.393310,-79.333642
37035,Catawba,North Carolina,35.662577,-81.214547
37037,Chatham,North Carolina,35.702574,-79.255362
37039,Cherokee,North Carolina,35.133872,-84.063495
37041,Chowan,North Carolina,36.149295,-76.608502
37043,Clay,North Carolina,35.057210,-83.750201
37045,Cleveland,North Carolina,35.334097,-81.555629
37047,Columbus,North Carolina,34.265393,-78.655058
37049,Craven,North Carolina,35.123056,-77.092255
37051,Cumberland,North Carolina,35.048595,-78.827446
37053,Currituck,North Carolina,36.404756,-76.003982
37055,Dare,North Carolina,35.760803,-75.784340
37057,Davidson,North Carolina,35.793278,-80.212690
37059,Davie,North Carolina,35.929185,-80.544623
37061,Duplin,North Carolina,34.936262,-77.932930
37063,Durham,North Carolina,36.036021,-78.876338
37065,Edgecombe,North Carolina,35.912966,-77.597060
37067,Forsyth,North Carolina,36.130500,-80.256365
37069,Franklin,North Carolina,36.082790,-78.285599
37071,Gaston,North Carolina,35.294375,-81.180260
37073,Gates,North Carolina,36.444900,-76.700486
37075,Graham,North Carolina,35.350145,-83.833405
37077,Granville,North Carolina,36.304001,-78.653028
37079,Greene,North Carolina,35.485413,-77.675923
37081,Guilford,North Carolina,36.079450,-79.789012
37083,Halifax,North Carolina,36.257505,-77.651866
37085,Harnett,North Carolina,35.368618,-78.869277
37087,Haywood,North Carolina,35.556051,-82.982257
37089,Henderson,North Carolina,35.336374,-82.479992
37091,Hertford,North Carolina,36.358950,-76.981562
37093,Hoke,North Carolina,35.017359,-79.237087
37095,Hyde,North Carolina,35.519503,-76.245400
37097,Iredell,North Carolina,35.807009,-80.873508
37099,Jackson,North Carolina,35.287416,-83.140841
37101,Johnston,North Carolina,35.517606,-78.365640
37103,Jones,North Carolina,35.021651,-77.355238
37105,Lee,North Carolina,35.475164,-79.171417
37107,Lenoir,North Carolina,35.239131,-77.641253
37109,Lincoln,North Carolina,35.486143,-81.223792
37111,McDowell,North Carolina,35.681236,-82.048711
37113,Macon,North Carolina,35.150428,-83.422109
37115,Madison,North Carolina,35.858018,-82.705701
37117,Martin,North Carolina,35.841602,-77.107083
37119,Mecklenburg,North Carolina,35.246723,-80.832787
37121,Mitchell,North Carolina,36.013311,-82.163486
37123,Montgomery,North Carolina,35.332462,-79.905469
37125,Moore,North Carolina,35.310711,-79.481306
37127,Nash,North Carolina,35.967214,-77.986482
37129,New Hanover,North Carolina,34.232081,-77.884715
37131,Northampton,North Carolina,36.417663,-77.396736
37133,Onslow,North Carolina,34.730031,-77.427565
37135,Orange,North Carolina,36.061320,-79.120575
37137,Pamlico,North Carolina,35.146561,-76.729638
37139,Pasquotank,North Carolina,36.295018,-76.283417
37141,Pender,North Carolina,34.524599,-77.905543
37143,Perquimans,North Carolina,36.204507,-76.439021
37145,Person,North Carolina,36.390066,-78.971719
37147,Pitt,North Carolina,35.593508,-77.374640
37149,Polk,North Carolina,35.279308,-82.169629
37151,Randolph,North Carolina,35.710327,-79.806158
37153,Richmond,North Carolina,35.005934,-79.747829
37155,Robeson,North Carolina,34.640073,-79.103568
37157,Rockingham,North Carolina,36.396066,-79.775109
37159,Rowan,North Carolina,35.639601,-80.524691
37161,Rutherford,North Carolina,35.402257,-81.920076
37163,Sampson,North Carolina,34.991623,-78.371510
37165,Scotland,North Carolina,34.840912,-79.480411
37167,Stanly,North Carolina,35.311981,-80.250938
37169,Stokes,North Carolina,36.401903,-80.239554
37171,Surry,North Carolina,36.414670,-80.687531
37173,Swain,North Carolina,35.486682,-83.492739
37175,Transylvania,North Carolina,35.202031,-82.798166
37177,Tyrrell,North Carolina,35.818230,-76.206616
37179,Union,North Carolina,34.988387,-80.530732
37181,Vance,North Carolina,36.364738,-78.408346
37183,Wake,North Carolina,35.790134,-78.650224
37185,Warren,North Carolina,36.396573,-78.106874
37187,Washington,North Carolina,35.822760,-76.576142
37189,Watauga,North Carolina,36.230927,-81.696282
37191,Wayne,North Carolina,35.363756,-78.004166
37193,Wilkes,North Carolina,36.206215,-81.162894
37195,Wilson,North Carolina,35.705023,-77.918634
37197,Yadkin,North Carolina,36.160547,-80.665348
37199,Yancey,North Carolina,35.898909,-82.307577
38001,Adams,North Dakota,46.096845,-102.528486
38003,Barnes,North Dakota,46.936096,-98.071572
38005,Benson,North Dakota,48.069390,-99.366017
38007,Billings,North Dakota,47.023413,-103.376373
38009,Bottineau,North Dakota,48.792176,-100.833323
38011,Bowman,North Dakota,46.112616,-103.520686
38013,Burke,North Dakota,48.791000,-102.518286
38015,Burleigh,North Dakota,46.977388,-100.468733
38017,Cass,North Dakota,46.932971,-97.248051
38019,Cavalier,North Dakota,48.772341,-98.464856
38021,Dickey,North Dakota,46.110179,-98.504675
38023,Divide,North Dakota,48.814914,-103.487241
38025,Dunn,North Dakota,47.356755,-102.618249
38027,Eddy,North Dakota,47.717590,-98.901629
38029,Emmons,North Dakota,46.285045,-100.238760
38031,Foster,North Dakota,47.457063,-98.882990
38033,Golden Valley,North Dakota,46.940302,-103.846640
38035,Grand Forks,North Dakota,47.921826,-97.457081
38037,Grant,North Dakota,46.358263,-101.639707
38039,Griggs,North Dakota,47.457272,-98.237029
38041,Hettinger,North Dakota,46.432522,-102.460318
38043,Kidder,North Dakota,46.980150,-99.780092
38045,LaMoure,North Dakota,46.456901,-98.535438
38047,Logan,North Dakota,46.457358,-99.477395
38049,McHenry,North Dakota,48.234580,-100.636282
38051,McIntosh,North Dakota,46.111844,-99.441189
38053,McKenzie,North Dakota,47.740177,-103.395281
38055,McLean,North Dakota,47.606961,-101.321857
38057,Mercer,North Dakota,47.309208,-101.831533
38059,Morton,North Dakota,46.716036,-101.281156
38061,Mountrail,North Dakota,48.201332,-102.355659
38063,Nelson,North Dakota,47.921704,-98.192056
38065,Oliver,North Dakota,47.115266,-101.340305
38067,Pembina,North Dakota,48.767341,-97.551520
38069,Pierce,North Dakota,48.249582,-99.971840
38071,Ramsey,North Dakota,48.268939,-98.720121
38073,Ransom,North Dakota,46.456159,-97.657471
38075,Renville,North Dakota,48.719058,-101.657841
38077,Richland,North Dakota,46.264626,-96.948286
38079,Rolette,North Dakota,48.772452,-99.840965
38081,Sargent,North Dakota,46.107825,-97.630567
38083,Sheridan,North Dakota,47.575425,-100.345674
38085,Sioux,North Dakota,46.112659,-101.040386
38087,Slope,North Dakota,46.447221,-103.459882
38089,Stark,North Dakota,46.810681,-102.655094
38091,Steele,North Dakota,47.456157,-97.724683
38093,Stutsman,North Dakota,46.979237,-98.958830
38095,Towner,North Dakota,48.685540,-99.245780
38097,Traill,North Dakota,47.454164,-97.161788
38099,Walsh,North Dakota,48.369414,-97.721456
38101,Ward,North Dakota,48.221723,-101.541785
38103,Wells,North Dakota,47.587520,-99.660956
38105,Williams,North Dakota,48.343685,-103.480220
39001,Adams,Ohio,38.845666,-83.472000
39003,Allen,Ohio,40.771525,-84.105780
39005,Ashland,Ohio,40.846016,-82.270693
39007,Ashtabula,Ohio,41.707309,-80.748378
39009,Athens,Ohio,39.333886,-82.045198
39011,Auglaize,Ohio,40.560916,-84.221716
39013,Belmont,Ohio,40.015836,-80.988464
39015,Brown,Ohio,38.934024,-83.867424
39017,Butler,Ohio,39.438657,-84.575576
39019,Carroll,Ohio,40.579568,-81.089755
39021,Champaign,Ohio,40.137698,-83.769554
39023,Clark,Ohio,39.916788,-83.783898
39025,Clermont,Ohio,39.047479,-84.151838
39027,Clinton,Ohio,39.414976,-83.808375
39029,Columbiana,Ohio,40.768407,-80.777283
39031,Coshocton,Ohio,40.301661,-81.920029
39033,Crawford,Ohio,40.850774,-82.919774
39035,Cuyahoga,Ohio,41.424308,-81.658703
39037,Darke,Ohio,40.133268,-84.619402
39039,Defiance,Ohio,41.323912,-84.490472
39041,Delaware,Ohio,40.278396,-83.004880
39043,Erie,Ohio,41.373775,-82.637566
39045,Fairfield,Ohio,39.751609,-82.630579
39047,Fayette,Ohio,39.559891,-83.456088
39049,Franklin,Ohio,39.969519,-83.009344
39051,Fulton,Ohio,41.601827,-84.130079
39053,Gallia,Ohio,38.824699,-82.316886
39055,Geauga,Ohio,41.499547,-81.178649
39057,Greene,Ohio,39.691472,-83.889884
39059,Guernsey,Ohio,40.052035,-81.494257
39061,Hamilton,Ohio,39.195542,-84.542788
39063,Hancock,Ohio,41.001927,-83.666525
39065,Hardin,Ohio,40.661525,-83.659431
39067,Harrison,Ohio,40.293834,-81.091120
39069,Henry,Ohio,41.333892,-84.068233
39071,Highland,Ohio,39.184730,-83.600952
39073,Hocking,Ohio,39.497047,-82.479223
39075,Holmes,Ohio,40.561207,-81.929346
39077,Huron,Ohio,41.146151,-82.598404
39079,Jackson,Ohio,39.019659,-82.618386
39081,Jefferson,Ohio,40.385018,-80.761004
39083,Knox,Ohio,40.398760,-82.421530
39085,Lake,Ohio,41.697043,-81.236750
39087,Lawrence,Ohio,38.598496,-82.536762
39089,Licking,Ohio,40.091610,-82.483152
39091,Logan,Ohio,40.388461,-83.765849
39093,Lorain,Ohio,41.295568,-82.151120
39095,Lucas,Ohio,41.620552,-83.656661
39097,Madison,Ohio,39.894035,-83.400215
39099,Mahoning,Ohio,41.014627,-80.776252
39101,Marion,Ohio,40.587190,-83.160873
39103,Medina,Ohio,41.117591,-81.899710
39105,Meigs,Ohio,39.082219,-82.022805
39107,Mercer,Ohio,40.539950,-84.629367
39109,Miami,Ohio,40.053466,-84.228848
39111,Monroe,Ohio,39.727363,-81.082910
39113,Montgomery,Ohio,39.754585,-84.290670
39115,Morgan,Ohio,39.620362,-81.852650
39117,Morrow,Ohio,40.524091,-82.794061
39119,Muskingum,Ohio,39.965426,-81.944380
39121,Noble,Ohio,39.765942,-81.455535
39123,Ottawa,Ohio,41.533918,-83.115719
39125,Paulding,Ohio,41.116620,-84.580217
39127,Perry,Ohio,39.737125,-82.236131
39129,Pickaway,Ohio,39.641921,-83.024364
39131,Pike,Ohio,39.077322,-83.066768
39133,Portage,Ohio,41.167674,-81.197399
39135,Preble,Ohio,39.741569,-84.647987
39137,Putnam,Ohio,41.022087,-84.131732
39139,Richland,Ohio,40.774671,-82.536489
39141,Ross,Ohio,39.337599,-83.057021
39143,Sandusky,Ohio,41.357412,-83.143931
39145,Scioto,Ohio,38.803997,-82.992829
39147,Seneca,Ohio,41.123879,-83.127681
39149,Shelby,Ohio,40.331552,-84.204748
39151,Stark,Ohio,40.813873,-81.365658
39153,Summit,Ohio,41.125952,-81.532157
39155,Trumbull,Ohio,41.317190,-80.761142
39157,Tuscarawas,Ohio,40.440934,-81.473762
39159,Union,Ohio,40.299399,-83.371561
39161,Van Wert,Ohio,40.855407,-84.586116
39163,Vinton,Ohio,39.250973,-82.485352
39165,Warren,Ohio,39.427578,-84.166767
39167,Washington,Ohio,39.455314,-81.495280
39169,Wayne,Ohio,40.828869,-81.888030
39171,Williams,Ohio,41.560318,-84.588153
39173,Wood,Ohio,41.361683,-83.623002
39175,Wyandot,Ohio,40.842376,-83.304377
40001,Adair,Oklahoma,35.883904,-94.658672
40003,Alfalfa,Oklahoma,36.731025,-98.324022
40005,Atoka,Oklahoma,34.373738,-96.037830
40007,Beaver,Oklahoma,36.749641,-100.476786
40009,Beckham,Oklahoma,35.268729,-99.681905
40011,Blaine,Oklahoma,35.875205,-98.433428
40013,Bryan,Oklahoma,33.962339,-96.260072
40015,Caddo,Oklahoma,35.174382,-98.375150
40017,Canadian,Oklahoma,35.542439,-97.982365
40019,Carter,Oklahoma,34.250854,-97.285814
40021,Cherokee,Oklahoma,35.906619,-94.999673
40023,Choctaw,Oklahoma,34.026526,-95.552457
40025,Cimarron,Oklahoma,36.748290,-102.517772
40027,Cleveland,Oklahoma,35.203041,-97.326421
40029,Coal,Oklahoma,34.588206,-96.297845
40031,Comanche,Oklahoma,34.662097,-98.471661
40033,Cotton,Oklahoma,34.290042,-98.372203
40035,Craig,Oklahoma,36.761726,-95.208481
40037,Creek,Oklahoma,35.902685,-96.370953
40039,Custer,Oklahoma,35.638874,-99.001477
40041,Delaware,Oklahoma,36.408201,-94.802645
40043,Dewey,Oklahoma,35.987690,-99.007894
40045,Ellis,Oklahoma,36.218345,-99.754637
40047,Garfield,Oklahoma,36.379054,-97.782727
40049,Garvin,Oklahoma,34.704576,-97.309317
40051,Grady,Oklahoma,35.016943,-97.884121
40053,Grant,Oklahoma,36.796136,-97.786137
40055,Greer,Oklahoma,34.935717,-99.560812
40057,Harmon,Oklahoma,34.744123,-99.846278
40059,Harper,Oklahoma,36.788707,-99.667356
40061,Haskell,Oklahoma,35.224844,-95.116569
40063,Hughes,Oklahoma,35.048342,-96.250242
40065,Jackson,Oklahoma,34.588060,-99.415075
40067,Jefferson,Oklahoma,34.110567,-97.836145
40069,Johnston,Oklahoma,34.316474,-96.660681
40071,Kay,Oklahoma,36.818003,-97.143940
40073,Kingfisher,Oklahoma,35.945393,-97.942099
40075,Kiowa,Oklahoma,34.916331,-98.980853
40077,Latimer,Oklahoma,34.876085,-95.250382
40079,Le Flore,Oklahoma,34.900334,-94.703391
40081,Lincoln,Oklahoma,35.702987,-96.880932
40083,Logan,Oklahoma,35.919331,-97.443304
40085,Love,Oklahoma,33.949634,-97.243491
40087,McClain,Oklahoma,35.009336,-97.444297
40089,McCurtain,Oklahoma,34.116306,-94.771309
40091,McIntosh,Oklahoma,35.373666,-95.666836
40093,Major,Oklahoma,36.311638,-98.535954
40095,Marshall,Oklahoma,34.024460,-96.769106
40097,Mayes,Oklahoma,36.301869,-95.230860
40099,Murray,Oklahoma,34.482338,-97.067920
40101,Muskogee,Oklahoma,35.616150,-95.379562
40103,Noble,Oklahoma,36.388583,-97.230514
40105,Nowata,Oklahoma,36.798465,-95.617400
40107,Okfuskee,Oklahoma,35.465469,-96.322844
40109,Oklahoma,Oklahoma,35.551525,-97.407219
40111,Okmulgee,Oklahoma,35.646670,-95.964340
40113,Osage,Oklahoma,36.629171,-96.398487
40115,Ottawa,Oklahoma,36.835522,-94.810455
40117,Pawnee,Oklahoma,36.316932,-96.699307
40119,Payne,Oklahoma,36.077318,-96.975771
40121,Pittsburg,Oklahoma,34.923939,-95.748358
40123,Pontotoc,Oklahoma,34.727996,-96.684429
40125,Pottawatomie,Oklahoma,35.206701,-96.948348
40127,Pushmataha,Oklahoma,34.416221,-95.375800
40129,Roger Mills,Oklahoma,35.688334,-99.695773
40131,Rogers,Oklahoma,36.371572,-95.604368
40133,Seminole,Oklahoma,35.167496,-96.615521
40135,Sequoyah,Oklahoma,35.495354,-94.755226
40137,Stephens,Oklahoma,34.485602,-97.851477
40139,Texas,Oklahoma,36.747894,-101.490057
40141,Tillman,Oklahoma,34.372910,-98.924369
40143,Tulsa,Oklahoma,36.121096,-95.941472
40145,Wagoner,Oklahoma,35.961088,-95.521201
40147,Washington,Oklahoma,36.715229,-95.904365
40149,Washita,Oklahoma,35.290354,-98.992246
40151,Woods,Oklahoma,36.766944,-98.865108
40153,Woodward,Oklahoma,36.422635,-99.265023
41001,Baker,Oregon,44.709181,-117.675570
41003,Benton,Oregon,44.491754,-123.429357
41005,Clackamas,Oregon,45.188152,-122.220935
41007,Clatsop,Oregon,45.995655,-123.654901
41009,Columbia,Oregon,45.943811,-123.088077
41011,Coos,Oregon,43.174044,-124.059400
41013,Crook,Oregon,44.142221,-120.356692
41015,Curry,Oregon,42.457755,-124.156586
41017,Deschutes,Oregon,43.914874,-121.227810
41019,Douglas,Oregon,43.279673,-123.166182
41021,Gilliam,Oregon,45.377995,-120.210927
41023,Grant,Oregon,44.490954,-119.007528
41025,Harney,Oregon,43.063816,-118.967806
41027,Hood River,Oregon,45.519225,-121.651140
41029,Jackson,Oregon,42.432130,-122.728487
41031,Jefferson,Oregon,44.629404,-121.175366
41033,Josephine,Oregon,42.365488,-123.555599
41035,Klamath,Oregon,42.686282,-121.650113
41037,Lake,Oregon,42.793460,-120.387484
41039,Lane,Oregon,43.938635,-122.847511
41041,Lincoln,Oregon,44.641952,-123.868333
41043,Linn,Oregon,44.488557,-122.534119
41045,Malheur,Oregon,43.193493,-117.623014
41047,Marion,Oregon,44.903182,-122.584709
41049,Morrow,Oregon,45.418826,-119.584393
41051,Multnomah,Oregon,45.546867,-122.415331
41053,Polk,Oregon,44.903483,-123.413371
41055,Sherman,Oregon,45.405200,-120.689320
41057,Tillamook,Oregon,45.463395,-123.712699
41059,Umatilla,Oregon,45.591770,-118.736928
41061,Union,Oregon,45.310376,-118.009032
41063,Wallowa,Oregon,45.579797,-117.180997
41065,Wasco,Oregon,45.160069,-121.168230
41067,Washington,Oregon,45.560054,-123.098503
41069,Wheeler,Oregon,44.725977,-120.027408
41071,Yamhill,Oregon,45.232595,-123.308135
42001,Adams,Pennsylvania,39.871498,-77.217862
42003,Allegheny,Pennsylvania,40.468836,-79.981209
42005,Armstrong,Pennsylvania,40.812280,-79.464518
42007,Beaver,Pennsylvania,40.682278,-80.349298
42009,Bedford,Pennsylvania,40.006547,-78.490300
42011,Berks,Pennsylvania,40.416291,-75.926004
42013,Blair,Pennsylvania,40.480982,-78.348605
42015,Bradford,Pennsylvania,41.788695,-76.515404
42017,Bucks,Pennsylvania,40.336847,-75.106779
42019,Butler,Pennsylvania,40.911729,-79.912981
42021,Cambria,Pennsylvania,40.495255,-78.713703
42023,Cameron,Pennsylvania,41.436729,-78.203856
42025,Carbon,Pennsylvania,40.918170,-75.708809
42027,Centre,Pennsylvania,40.919330,-77.819948
42029,Chester,Pennsylvania,39.973073,-75.748424
42031,Clarion,Pennsylvania,41.192385,-79.420970
42033,Clearfield,Pennsylvania,41.000163,-78.474122
42035,Clinton,Pennsylvania,41.234080,-77.638144
42037,Columbia,Pennsylvania,41.048704,-76.405189
42039,Crawford,Pennsylvania,41.684703,-80.106257
42041,Cumberland,Pennsylvania,40.163635,-77.265554
42043,Dauphin,Pennsylvania,40.415455,-76.779467
42045,Delaware,Pennsylvania,39.916682,-75.399043
42047,Elk,Pennsylvania,41.425239,-78.649158
42049,Erie,Pennsylvania,41.992506,-80.032810
42051,Fayette,Pennsylvania,39.919892,-79.647344
42053,Forest,Pennsylvania,41.512988,-79.236061
42055,Franklin,Pennsylvania,39.927403,-77.721291
42057,Fulton,Pennsylvania,39.925341,-78.112693
42059,Greene,Pennsylvania,39.853839,-80.222916
42061,Huntingdon,Pennsylvania,40.416939,-77.981207
42063,Indiana,Pennsylvania,40.652059,-79.087515
42065,Jefferson,Pennsylvania,41.128156,-78.999427
42067,Juniata,Pennsylvania,40.531061,-77.402175
42069,Lackawanna,Pennsylvania,41.436794,-75.609208
42071,Lancaster,Pennsylvania,40.042428,-76.247723
42073,Lawrence,Pennsylvania,40.991249,-80.334227
42075,Lebanon,Pennsylvania,40.367220,-76.457692
42077,Lehigh,Pennsylvania,40.612705,-75.592359
42079,Luzerne,Pennsylvania,41.177018,-75.989012
42081,Lycoming,Pennsylvania,41.343388,-77.064515
42083,McKean,Pennsylvania,41.807710,-78.569044
42085,Mercer,Pennsylvania,41.302189,-80.257678
42087,Mifflin,Pennsylvania,40.610418,-77.617036
42089,Monroe,Pennsylvania,41.058061,-75.339457
42091,Montgomery,Pennsylvania,40.210829,-75.367291
42093,Montour,Pennsylvania,41.027848,-76.658587
42095,Northampton,Pennsylvania,40.754225,-75.307388
42097,Northumberland,Pennsylvania,40.851970,-76.709334
42099,Perry,Pennsylvania,40.398412,-77.262310
42101,Philadelphia,Pennsylvania,40.007576,-75.133983
42103,Pike,Pennsylvania,41.331995,-75.033844
42105,Potter,Pennsylvania,41.744948,-77.895812
42107,Schuylkill,Pennsylvania,40.705813,-76.215937
42109,Snyder,Pennsylvania,40.769836,-77.070185
42111,Somerset,Pennsylvania,39.972463,-79.028277
42113,Sullivan,Pennsylvania,41.446159,-76.512237
42115,Susquehanna,Pennsylvania,41.821359,-75.800702
42117,Tioga,Pennsylvania,41.772171,-77.254263
42119,Union,Pennsylvania,40.962995,-77.062199
42121,Venango,Pennsylvania,41.400986,-79.757951
42123,Warren,Pennsylvania,41.814498,-79.274107
42125,Washington,Pennsylvania,40.189411,-80.248245
42127,Wayne,Pennsylvania,41.648758,-75.303267
42129,Westmoreland,Pennsylvania,40.310717,-79.466999
42131,Wyoming,Pennsylvania,41.518360,-76.016595
42133,York,Pennsylvania,39.919973,-76.726510
44001,Bristol,Rhode Island,41.716803,-71.285819
44003,Kent,Rhode Island,41.672774,-71.590709
44005,Newport,Rhode Island,41.556141,-71.238408
44007,Providence,Rhode Island,41.871370,-71.578601
44009,Washington,Rhode Island,41.469426,-71.622911
45001,Abbeville,South Carolina,34.222529,-82.458758
45003,Aiken,South Carolina,33.544179,-81.634836
45005,Allendale,South Carolina,32.988247,-81.357855
45007,Anderson,South Carolina,34.519098,-82.637856
45009,Bamberg,South Carolina,33.214802,-81.054256
45011,Barnwell,South Carolina,33.266041,-81.435040
45013,Beaufort,South Carolina,32.384936,-80.729689
45015,Berkeley,South Carolina,33.197676,-79.950980
45017,Calhoun,South Carolina,33.674888,-80.780295
45019,Charleston,South Carolina,32.833786,-79.951551
45021,Cherokee,South Carolina,35.048184,-81.620350
45023,Chester,South Carolina,34.692045,-81.159509
45025,Chesterfield,South Carolina,34.639796,-80.158730
45027,Clarendon,South Carolina,33.665827,-80.216417
45029,Colleton,South Carolina,32.863386,-80.666711
45031,Darlington,South Carolina,34.332349,-79.957706
45033,Dillon,South Carolina,34.391497,-79.378922
45035,Dorchester,South Carolina,33.079493,-80.405554
45037,Edgefield,South Carolina,33.772288,-81.966549
45039,Fairfield,South Carolina,34.395113,-81.121243
45041,Florence,South Carolina,34.024385,-79.702811
45043,Georgetown,South Carolina,33.433806,-79.332268
45045,Greenville,South Carolina,34.894297,-82.370565
45047,Greenwood,South Carolina,34.153810,-82.125920
45049,Hampton,South Carolina,32.776263,-81.140986
45051,Horry,South Carolina,33.921443,-78.996520
45053,Jasper,South Carolina,32.436308,-81.031478
45055,Kershaw,South Carolina,34.338756,-80.590255
45057,Lancaster,South Carolina,34.686687,-80.705417
45059,Laurens,South Carolina,34.483568,-82.005942
45061,Lee,South Carolina,34.163310,-80.254507
45063,Lexington,South Carolina,33.902325,-81.272209
45065,McCormick,South Carolina,33.899627,-82.309866
45067,Marion,South Carolina,34.080069,-79.362503
45069,Marlboro,South Carolina,34.601968,-79.678605
45071,Newberry,South Carolina,34.289808,-81.600133
45073,Oconee,South Carolina,34.753676,-83.065811
45075,Orangeburg,South Carolina,33.439008,-80.800285
45077,Pickens,South Carolina,34.887475,-82.725307
45079,Richland,South Carolina,34.021801,-80.903035
45081,Saluda,South Carolina,34.006140,-81.726902
45083,Spartanburg,South Carolina,34.931267,-81.990686
45085,Sumter,South Carolina,33.916192,-80.382280
45087,Union,South Carolina,34.689269,-81.619412
45089,Williamsburg,South Carolina,33.619904,-79.727752
45091,York,South Carolina,34.974746,-81.184409
46003,Aurora,South Dakota,43.717995,-98.561548
46005,Beadle,South Dakota,44.414476,-98.278120
46007,Bennett,South Dakota,43.194959,-101.664006
46009,Bon Homme,South Dakota,42.988459,-97.884595
46011,Brookings,South Dakota,44.369673,-96.790459
46013,Brown,South Dakota,45.589789,-98.351607
46015,Brule,South Dakota,43.718071,-99.080943
46017,Buffalo,South Dakota,44.076349,-99.204939
46019,Butte,South Dakota,44.905821,-103.508004
46021,Campbell,South Dakota,45.771189,-100.051614
46023,Charles Mix,South Dakota,43.207921,-98.587910
46025,Clark,South Dakota,44.858231,-97.729494
46027,Clay,South Dakota,42.914687,-96.975650
46029,Codington,South Dakota,44.977852,-97.188614
46031,Corson,South Dakota,45.708613,-101.196868
46033,Custer,South Dakota,43.677632,-103.451484
46035,Davison,South Dakota,43.674734,-98.145995
46037,Day,South Dakota,45.367138,-97.607427
46039,Deuel,South Dakota,44.760049,-96.668019
46041,Dewey,South Dakota,45.156638,-100.871844
46043,Douglas,South Dakota,43.386910,-98.366058
46045,Edmunds,South Dakota,45.418794,-99.215338
46047,Fall River,South Dakota,43.239370,-103.527531
46049,Faulk,South Dakota,45.071013,-99.145277
46051,Grant,South Dakota,45.171940,-96.767670
46053,Gregory,South Dakota,43.192406,-99.185609
46055,Haakon,South Dakota,44.294463,-101.539964
46057,Hamlin,South Dakota,44.673768,-97.188330
46059,Hand,South Dakota,44.547778,-99.004955
46061,Hanson,South Dakota,43.674787,-97.787327
46063,Harding,South Dakota,45.580360,-103.495772
46065,Hughes,South Dakota,44.389006,-99.996039
46067,Hutchinson,South Dakota,43.334868,-97.754416
46069,Hyde,South Dakota,44.547398,-99.487113
46071,Jackson,South Dakota,43.694255,-101.628129
46073,Jerauld,South Dakota,44.066338,-98.629679
46075,Jones,South Dakota,43.960635,-100.689702
46077,Kingsbury,South Dakota,44.369590,-97.491521
46079,Lake,South Dakota,44.022055,-97.129359
46081,Lawrence,South Dakota,44.358631,-103.792263
46083,Lincoln,South Dakota,43.278937,-96.721720
46085,Lyman,South Dakota,43.895821,-99.847376
46087,McCook,South Dakota,43.674301,-97.368451
46089,McPherson,South Dakota,45.766410,-99.221396
46091,Marshall,South Dakota,45.758561,-97.598655
46093,Meade,South Dakota,44.566818,-102.716884
46095,Mellette,South Dakota,43.581267,-100.759974
46097,Miner,South Dakota,44.021937,-97.610209
46099,Minnehaha,South Dakota,43.674149,-96.791465
